day,hum%,Tmax,Tmin,Rain,rainydays,Hum
3324,87.3,16.5,10.8,0.0,0,0.873
3325,84.0,18.3,10.2,0.0,0,0.84
3326,86.3,17.2,8.5,0.0,0,0.863
3327,72.6,16.3,6.7,0.0,0,0.726
3328,81.2,15.3,8.9,0.0,0,0.812
3329,76.2,14.4,4.7,2.2,1,0.762
3330,70.2,18.4,13.1,4.6,1,0.702
3331,86.2,18.7,10.7,0.0,0,0.862
3332,77.4,13.9,8.6,0.0,0,0.774
3333,73.7,20.3,10.8,0.0,0,0.737
3334,77.0,18.4,10.7,0.0,0,0.77
3335,75.2,20.2,11.8,0.0,0,0.752
3336,75.9,14.8,5.6,0.0,0,0.759
3337,78.3,14.9,9.1,5.0,1,0.783
3338,88.2,17.4,12.2,6.0,1,0.882
3339,76.3,18.8,9.4,1.8,1,0.763
3340,88.0,21.5,14.9,0.0,0,0.88
3341,84.0,19.4,13.8,0.0,0,0.84
3342,81.8,17.6,10.3,0.4,1,0.818
3343,83.6,16.2,8.2,11.0,1,0.836
3344,80.0,20.8,15.6,0.0,0,0.8
3345,86.4,16.5,10.1,0.0,0,0.864
3346,82.8,21.8,16.6,0.0,0,0.828
3347,71.7,18.0,10.9,0.0,0,0.717
3348,81.5,21.9,12.4,1.3,1,0.815
3349,83.9,20.1,10.2,0.0,0,0.839
3350,78.5,18.6,10.4,2.4,1,0.785
3351,80.6,17.9,12.1,0.0,0,0.806
3352,76.9,18.3,8.8,0.0,0,0.769
3353,73.0,19.9,12.3,0.0,0,0.73
3354,72.1,19.3,13.5,0.0,0,0.721
3355,72.1,18.0,8.4,0.0,0,0.721
3356,83.1,18.9,10.2,0.0,0,0.831
3357,67.2,19.5,10.8,0.0,0,0.672
3358,76.2,15.1,6.6,0.0,0,0.762
3359,75.7,20.4,14.4,1.6,1,0.757
3360,78.0,17.6,11.5,0.0,0,0.78
3361,70.0,17.3,8.8,0.0,0,0.7
3362,81.2,16.2,10.1,0.0,0,0.812
3363,72.7,16.1,8.9,0.0,0,0.727
3364,84.6,17.0,8.1,0.0,0,0.846
3365,75.7,18.3,9.4,0.0,0,0.757
3366,78.1,23.7,16.4,0.0,0,0.781
3367,78.5,18.8,9.8,7.8,1,0.785
3368,79.5,20.2,11.0,0.8,1,0.795
3369,78.3,20.7,12.4,0.0,0,0.783
3370,75.8,20.2,14.0,0.0,0,0.758
3371,79.4,19.8,13.4,0.0,0,0.794
3372,79.9,17.6,11.0,0.0,0,0.799
3373,73.5,22.9,17.3,0.0,0,0.735
3374,79.2,23.6,17.2,0.0,0,0.792
3375,82.8,16.6,10.6,0.0,0,0.828
3376,80.2,17.9,10.7,0.0,0,0.802
3377,81.1,19.4,9.9,0.0,0,0.811
3378,77.0,18.1,12.5,6.3,1,0.77
3379,71.2,21.0,12.4,2.8,1,0.712
3380,71.6,18.5,10.1,0.0,0,0.716
3381,77.0,24.3,18.8,0.0,0,0.77
3382,79.8,22.4,12.7,0.4,1,0.798
3383,88.7,20.4,12.5,5.0,1,0.887
3384,79.4,22.0,15.2,0.0,0,0.794
3385,68.3,22.1,13.4,0.0,0,0.683
3386,70.0,18.8,12.5,0.7,1,0.7
3387,85.0,18.3,9.8,0.8,1,0.85
3388,72.2,20.0,14.8,0.0,0,0.722
3389,73.2,21.6,12.4,0.0,0,0.732
3390,67.8,20.1,12.8,0.6,1,0.678
3391,80.1,16.6,8.4,0.0,0,0.801
3392,74.4,18.1,12.0,0.0,0,0.744
3393,67.7,19.5,11.1,0.0,0,0.677
3394,66.2,19.5,10.6,0.0,0,0.662
3395,72.3,23.5,16.2,0.0,0,0.723
3396,70.6,16.8,8.7,0.0,0,0.706
3397,74.2,20.5,13.2,0.0,0,0.742
3398,72.4,22.4,12.9,2.8,1,0.724
3399,67.9,23.9,16.4,0.0,0,0.679
3400,66.1,18.5,9.3,0.0,0,0.661
3401,67.7,20.2,11.2,0.0,0,0.677
3402,65.3,20.3,13.3,0.4,1,0.653
3403,67.0,19.5,13.3,0.0,0,0.67
3404,67.3,18.8,11.8,3.0,1,0.673
3405,62.3,19.8,10.7,0.0,0,0.623
3406,69.5,13.8,7.7,2.7,1,0.695
3407,64.1,20.2,12.5,0.0,0,0.641
3408,61.3,19.0,9.9,0.0,0,0.613
3409,63.3,18.2,11.4,0.0,0,0.633
3410,65.8,22.6,14.4,0.5,1,0.658
3411,64.5,17.1,10.9,0.0,0,0.645
3412,65.8,17.6,12.0,0.0,0,0.658
3413,67.7,22.2,13.3,0.0,0,0.677
3414,69.3,16.5,11.0,2.7,1,0.693
3415,63.7,17.0,10.6,3.2,1,0.637
3416,56.5,17.7,8.4,0.0,0,0.565
3417,60.0,19.5,12.8,0.0,0,0.6
3418,55.8,18.2,8.3,1.5,1,0.558
3419,68.9,15.1,5.2,0.0,0,0.689
3420,69.8,16.5,10.1,0.0,0,0.698
3421,62.6,16.2,11.0,0.5,1,0.626
3422,63.2,17.1,8.6,0.0,0,0.632
3423,59.7,18.0,10.8,0.0,0,0.597
3424,59.7,17.9,12.4,0.0,0,0.597
3425,49.4,13.4,4.8,0.0,0,0.494
3426,56.5,18.9,13.8,0.0,0,0.565
3427,52.0,17.2,7.8,2.7,1,0.52
3428,57.3,19.3,13.6,1.1,1,0.573
3429,55.1,17.3,11.7,1.8,1,0.551
3430,64.6,18.5,12.6,0.0,0,0.646
3431,59.0,17.1,7.3,0.0,0,0.59
3432,55.3,18.7,10.2,0.0,0,0.553
3433,52.0,16.9,7.9,1.4,1,0.52
3434,61.2,15.5,8.6,0.0,0,0.612
3435,52.2,20.1,13.5,0.0,0,0.522
3436,53.5,17.2,11.1,0.0,0,0.535
3437,51.5,16.5,9.1,0.0,0,0.515
3438,48.8,12.6,4.8,0.0,0,0.488
3439,50.4,12.4,4.3,0.0,0,0.504
3440,39.9,15.4,9.2,6.5,1,0.399
3441,41.5,15.0,5.3,0.0,0,0.415
3442,50.5,13.3,7.5,0.0,0,0.505
3443,56.0,14.7,4.9,0.0,0,0.56
3444,49.4,17.4,12.4,0.8,1,0.494
3445,43.6,15.5,8.1,0.0,0,0.436
3446,39.4,11.7,5.0,0.3,1,0.394
3447,50.1,13.6,6.3,0.0,0,0.501
3448,42.8,12.0,4.2,0.0,0,0.428
3449,48.3,12.7,5.5,0.0,0,0.483
3450,46.6,12.5,5.4,0.5,1,0.466
3451,46.5,12.2,3.5,0.0,0,0.465
3452,43.8,10.5,2.0,0.0,0,0.438
3453,45.0,12.5,3.4,3.5,1,0.45
3454,42.0,11.5,5.3,0.0,0,0.42
3455,38.9,6.6,-1.4,3.0,1,0.389
3456,36.8,16.4,8.5,0.0,0,0.368
3457,29.2,14.3,7.5,0.0,0,0.292
3458,39.7,11.2,3.8,0.0,0,0.397
3459,47.7,11.8,5.3,0.0,0,0.477
3460,43.3,9.3,3.6,0.0,0,0.433
3461,40.3,14.8,8.8,0.0,0,0.403
3462,35.0,15.1,9.6,0.9,1,0.35
3463,43.2,11.4,3.0,0.0,0,0.432
3464,37.1,13.0,4.7,0.0,0,0.371
3465,45.1,11.1,1.4,0.0,0,0.451
3466,31.9,7.9,-0.7,0.0,0,0.319
3467,32.6,9.6,4.3,1.5,1,0.326
3468,31.6,10.5,1.1,0.0,0,0.316
3469,28.0,9.2,-0.1,0.0,0,0.28
3470,30.3,9.5,2.3,0.0,0,0.303
3471,35.0,9.6,1.6,1.4,1,0.35
3472,30.5,9.4,-0.5,0.0,0,0.305
3473,20.0,9.5,1.8,3.7,1,0.2
3474,38.6,7.1,-2.4,0.0,0,0.386
3475,24.4,7.6,2.2,0.0,0,0.244
3476,35.3,6.3,0.4,0.0,0,0.353
3477,32.1,10.7,3.5,0.0,0,0.321
3478,42.1,4.3,-3.6,0.0,0,0.421
3479,36.1,10.7,1.6,0.0,0,0.361
3480,28.2,11.0,1.0,0.0,0,0.282
3481,26.8,7.4,0.5,0.0,0,0.268
3482,37.5,2.7,-2.6,0.0,0,0.375
3483,22.2,7.0,-2.0,0.0,0,0.222
3484,30.2,7.4,-0.6,0.0,0,0.302
3485,28.2,5.3,-0.7,11.9,1,0.282
3486,26.8,6.2,-1.3,0.0,0,0.268
3487,29.9,10.1,1.4,0.0,0,0.299
3488,28.7,8.2,-0.7,3.6,1,0.287
3489,29.7,4.9,-2.6,0.0,0,0.297
3490,27.8,3.3,-3.2,0.0,0,0.278
3491,28.8,5.7,-4.1,0.0,0,0.288
3492,26.9,5.8,-2.5,4.2,1,0.269
3493,22.8,7.1,0.0,0.0,0,0.228
3494,25.8,4.8,-1.6,8.5,1,0.258
3495,21.9,6.8,-1.9,0.8,1,0.219
3496,21.3,9.5,3.3,0.0,0,0.213
3497,23.2,7.1,1.2,3.4,1,0.232
3498,24.0,5.2,-2.5,0.0,0,0.24
3499,24.5,4.8,-1.7,7.7,1,0.245
3500,28.7,4.3,-3.9,0.0,0,0.287
3501,21.4,7.2,1.6,0.0,0,0.214
3502,24.6,3.4,-4.8,0.0,0,0.246
3503,23.9,4.6,-1.8,0.0,0,0.239
3504,20.1,4.5,-0.5,0.0,0,0.201
3505,23.3,3.3,-2.4,0.0,0,0.233
3506,27.7,1.4,-8.3,0.0,0,0.277
3507,23.4,4.6,-4.7,0.0,0,0.234
3508,23.4,3.7,-2.4,0.0,0,0.234
3509,20.0,4.7,-4.2,0.0,0,0.2
3510,31.7,2.5,-5.5,0.0,0,0.317
3511,20.0,5.9,-4.0,0.0,0,0.2
3512,20.0,1.6,-5.3,0.0,0,0.2
3513,25.7,6.6,-1.8,3.3,1,0.257
3514,20.7,-0.4,-5.7,0.0,0,0.207
3515,20.0,3.8,-3.2,0.0,0,0.2
3516,20.0,3.8,-6.0,0.0,0,0.2
3517,30.2,1.1,-6.6,0.0,0,0.302
3518,22.5,3.4,-3.0,1.5,1,0.225
3519,23.4,5.0,-0.6,0.0,0,0.234
3520,21.3,-2.1,-10.6,0.0,0,0.213
3521,21.8,3.3,-5.0,0.0,0,0.218
3522,27.3,-2.8,-9.7,0.0,0,0.273
3523,20.0,0.1,-9.6,0.0,0,0.2
3524,20.0,5.2,0.1,0.0,0,0.2
3525,24.5,0.7,-5.8,0.0,0,0.245
3526,22.6,-0.6,-10.2,0.0,0,0.226
3527,20.6,1.2,-5.4,0.0,0,0.206
3528,22.4,5.7,-0.6,0.0,0,0.224
3529,20.0,-2.2,-9.9,0.0,0,0.2
3530,20.1,-0.7,-9.9,6.3,1,0.201
3531,20.0,4.3,-1.2,3.1,1,0.2
3532,20.0,4.9,-4.8,14.2,1,0.2
3533,26.0,0.9,-8.1,0.0,0,0.26
3534,20.0,-1.4,-7.3,0.0,0,0.2
3535,31.9,5.2,-3.4,0.0,0,0.319
3536,24.5,4.1,-2.8,0.0,0,0.245
3537,20.0,2.2,-4.8,0.0,0,0.2
3538,20.0,-0.9,-9.8,0.0,0,0.2
3539,20.0,0.6,-9.2,1.4,1,0.2
3540,22.3,0.3,-5.3,0.0,0,0.223
3541,20.0,1.2,-5.9,6.1,1,0.2
3542,20.7,3.4,-4.0,2.0,1,0.207
3543,20.1,2.2,-4.7,3.5,1,0.201
3544,20.0,-1.7,-8.6,3.9,1,0.2
3545,20.0,3.1,-2.1,2.0,1,0.2
3546,25.6,0.9,-7.5,0.0,0,0.256
3547,20.0,1.7,-5.5,2.4,1,0.2
3548,23.7,3.2,-2.8,0.0,0,0.237
3549,25.5,-2.0,-11.1,3.4,1,0.255
3550,20.5,0.1,-8.9,1.3,1,0.205
3551,22.1,-0.9,-8.4,0.0,0,0.221
3552,27.8,-3.0,-9.5,0.0,0,0.278
3553,20.0,0.8,-7.4,0.0,0,0.2
3554,20.0,5.1,-1.4,0.0,0,0.2
3555,20.1,-3.6,-9.8,0.0,0,0.201
3556,28.6,-0.0,-8.7,0.0,0,0.286
3557,29.5,1.3,-3.9,0.0,0,0.295
3558,20.0,0.3,-5.2,0.0,0,0.2
3559,28.5,-0.2,-5.3,1.0,1,0.285
3560,27.8,-2.6,-8.4,0.0,0,0.278
3561,31.7,0.5,-4.9,0.0,0,0.317
3562,26.2,-1.5,-11.5,0.0,0,0.262
3563,24.3,-4.4,-10.8,0.0,0,0.243
3564,30.5,2.4,-3.3,1.9,1,0.305
3565,28.6,1.9,-4.3,0.0,0,0.286
3566,36.6,0.1,-9.5,2.9,1,0.366
3567,30.4,0.5,-7.1,0.0,0,0.304
3568,26.7,2.2,-4.6,1.5,1,0.267
3569,20.4,0.5,-8.8,12.6,1,0.204
3570,23.7,1.9,-5.0,0.0,0,0.237
3571,20.0,-0.4,-7.1,0.0,0,0.2
3572,26.2,2.8,-3.2,0.9,1,0.262
3573,32.2,0.9,-6.0,0.0,0,0.322
3574,27.9,0.6,-5.9,0.8,1,0.279
3575,33.4,-2.2,-10.6,0.4,1,0.334
3576,30.3,0.9,-5.5,4.5,1,0.303
3577,27.0,-1.3,-9.2,0.0,0,0.27
3578,29.8,-0.8,-6.2,0.0,0,0.298
3579,32.1,-1.1,-7.1,0.0,0,0.321
3580,30.8,-1.6,-8.6,0.0,0,0.308
3581,31.3,4.9,-4.8,0.5,1,0.313
3582,27.1,3.3,-3.6,0.0,0,0.271
3583,29.2,4.6,-3.8,0.0,0,0.292
3584,43.0,-1.7,-7.9,2.4,1,0.43
3585,38.3,1.0,-4.6,0.0,0,0.383
3586,25.2,-1.7,-6.9,0.0,0,0.252
3587,21.2,-0.4,-6.9,0.0,0,0.212
3588,33.8,-0.8,-6.5,0.0,0,0.338
3589,38.3,3.6,-2.2,0.0,0,0.383
3590,31.7,0.4,-8.4,0.0,0,0.317
3591,39.8,3.5,-1.6,0.0,0,0.398
3592,35.5,2.6,-5.2,2.0,1,0.355
3593,34.8,6.1,-0.8,0.0,0,0.348
3594,39.9,-1.4,-8.9,0.5,1,0.399
3595,33.9,4.2,-3.6,0.3,1,0.339
3596,35.6,4.1,-2.5,0.0,0,0.356
3597,40.8,-0.1,-6.5,0.0,0,0.408
3598,37.8,4.0,-4.7,0.0,0,0.378
3599,48.0,2.8,-6.6,0.0,0,0.48
3600,42.4,1.7,-4.2,2.9,1,0.424
3601,42.5,0.7,-4.8,0.0,0,0.425
3602,39.6,1.0,-8.5,0.1,1,0.396
3603,44.7,6.6,-0.1,0.0,0,0.447
3604,39.2,2.6,-5.1,0.0,0,0.392
3605,42.8,4.3,-2.5,1.4,1,0.428
3606,37.3,1.3,-4.3,0.0,0,0.373
3607,47.5,1.4,-6.5,0.0,0,0.475
3608,44.3,5.3,-2.3,0.0,0,0.443
3609,53.3,0.6,-5.5,0.0,0,0.533
3610,55.8,2.6,-4.7,3.2,1,0.558
3611,48.2,3.6,-5.4,3.9,1,0.482
3612,45.2,3.9,-4.1,2.2,1,0.452
3613,40.6,3.4,-2.1,5.8,1,0.406
3614,50.4,4.7,-3.0,0.0,0,0.504
3615,47.4,5.4,-3.1,0.0,0,0.474
3616,49.6,5.7,-3.3,0.0,0,0.496
3617,56.1,2.4,-5.8,0.0,0,0.561
3618,43.8,3.9,-1.9,0.0,0,0.438
3619,43.8,7.0,-1.5,0.0,0,0.438
3620,47.8,6.6,-1.8,0.0,0,0.478
3621,53.6,2.2,-3.0,0.0,0,0.536
3622,52.8,5.8,-1.3,0.0,0,0.528
3623,46.0,1.3,-5.4,1.6,1,0.46
3624,54.8,5.5,-2.9,0.0,0,0.548
3625,45.5,9.3,3.2,1.2,1,0.455
3626,47.9,3.8,-4.2,0.0,0,0.479
3627,52.0,4.2,-5.4,0.0,0,0.52
3628,50.3,7.5,-1.5,4.3,1,0.503
3629,58.1,3.1,-6.5,0.0,0,0.581
3630,55.6,5.0,-4.9,0.0,0,0.556
3631,63.5,7.7,2.6,0.0,0,0.635
3632,53.9,5.4,-2.8,0.0,0,0.539
3633,55.0,6.3,-0.7,1.3,1,0.55
3634,62.2,8.4,-0.9,0.0,0,0.622
3635,56.2,8.0,1.7,0.0,0,0.562
3636,64.6,7.8,-2.1,0.3,1,0.646
3637,60.4,6.8,-1.3,0.0,0,0.604
3638,46.4,8.4,-0.6,0.0,0,0.464
3639,64.5,7.5,2.1,4.1,1,0.645
3640,63.7,8.9,2.9,0.0,0,0.637
3641,64.4,7.1,-1.7,11.9,1,0.644
3642,50.6,7.9,2.8,0.0,0,0.506
3643,57.3,6.5,-2.6,0.0,0,0.573
3644,58.1,8.6,3.5,1.0,1,0.581
3645,57.4,7.2,-1.1,0.0,0,0.574
3646,70.8,6.7,-0.1,7.4,1,0.708
3647,62.5,9.7,1.6,0.0,0,0.625
3648,62.8,9.7,1.3,0.0,0,0.628
3649,66.2,11.0,4.3,0.0,0,0.662
3650,66.8,8.8,3.3,12.2,1,0.668
3651,47.7,10.6,5.3,0.0,0,0.477
3652,61.6,11.1,3.2,0.0,0,0.616
